,,,,,,,,,,,,1,2,3,4,5,,,,,,
99a38fb7-a591-4c0c-bf6d-6c6dc613e2a3,10.69751657,7.231565677,13.62445738,4.771388537,5.999157865,8.47920787,11.17320061,13.61170818,19.74103798,13.23162194,,10.69751657,7.231565677,7.231565677,4.771388537,4.771388537,,,,,,
79a5ca60-1ed9-48f9-a9e7-0d12bc1f03aa,9.498588327,9.815983223,6.807355576,5.942405946,5.648199698,0.988752437,8.730941121,6.667051891,8.931262098,4.639775655,,9.498588327,9.498588327,6.807355576,5.942405946,5.648199698,,,,,,
eb0e68ae-32e2-4d8e-bdc6-0b215e54196e,3.676534289,14.22784171,5.156744543,12.51691899,2.971608898,11.97040086,4.339410366,3.987803881,5.775339442,13.20319033,,3.676534289,3.676534289,3.676534289,3.676534289,2.971608898,,,,,,
64abd5b7-e6c1-43e5-ab04-cfc0be53fe6a,5.286421477,10.14773008,22.34816145,11.56191734,11.43304113,10.48227122,11.4509014,16.05057307,16.30156466,7.953998335,,5.286421477,5.286421477,5.286421477,5.286421477,5.286421477,,,,,,
f21d408e-6cca-42ff-ad14-1813eb082d08,9.750255857,3.04791238,8.986135633,13.57397694,9.314107932,4.480457459,13.20049574,5.34592406,9.753573639,6.20392876,,9.750255857,3.04791238,3.04791238,3.04791238,3.04791238,,,,,,
738c81ab-8df5-4d29-a37d-13b25652887e,9.795181436,6.918032174,9.799436041,8.022865494,9.123347313,2.802592067,19.97084364,11.84969506,5.472198342,11.19285813,,9.795181436,6.918032174,6.918032174,6.918032174,6.918032174,,,,,,
8df02162-bde6-4708-b541-db3545cf058c,11.53332294,5.86931763,11.19094013,7.94827507,9.052131177,5.902300363,6.800494273,12.19618612,3.568058523,18.05897362,,11.53332294,5.86931763,5.86931763,5.86931763,5.86931763,,,,,,
2f170058-4a17-419d-805e-45c927225c61,9.862660847,6.032001889,7.074569274,3.886810129,9.300704258,4.129678909,9.722118154,5.703588004,14.72175408,3.060186628,,9.862660847,6.032001889,6.032001889,3.886810129,3.886810129,,,,,,
13275296-86b0-4fa9-9dc4-f583539ecbee,8.061253324,11.293895,5.441169578,9.726011737,5.964148747,3.403973796,4.557476818,10.71241586,5.252270704,1.132404957,,8.061253324,8.061253324,5.441169578,5.441169578,5.441169578,,,,,,
9bd7cbe5-9833-45c6-8b19-62b35cb4186e,9.039225842,5.849721447,10.19691212,8.808926171,6.577476386,5.777347049,7.434081041,8.401326645,7.870802305,5.347222832,,9.039225842,5.849721447,5.849721447,5.849721447,5.849721447,,,,,,
81b87cb5-76d8-4c0d-bf3f-0da1bd15bd82,6.505613668,10.15771698,5.437480671,11.13151682,13.74795198,8.323885641,9.995957086,11.334447,6.144419678,5.010615581,,6.505613668,6.505613668,5.437480671,5.437480671,5.437480671,,,,,,
845fb86b-564c-45d9-8794-4f378cfa2f26,2.752519254,3.207970122,4.5182016,13.89112349,6.094972135,2.221655209,3.598078307,12.46759258,5.839635566,10.38166838,,2.752519254,2.752519254,2.752519254,2.752519254,2.752519254,,,,,,
cf59014d-d51f-4007-adb7-58d1a375fcf5,8.574702321,20.19278431,19.35626229,9.578293277,15.26912842,6.986741657,12.58036617,7.670953227,13.17931298,3.370148249,,8.574702321,8.574702321,8.574702321,8.574702321,8.574702321,,,,,,
2a62d1f4-da2f-46ea-88ab-97522ff1a89d,7.323311404,9.839882238,4.762963989,7.343383063,6.895374201,5.093238963,10.05320084,11.23114477,4.546834561,11.34438459,,7.323311404,7.323311404,4.762963989,4.762963989,4.762963989,,,,,,
5c83ad32-9035-4026-a4db-40ab9c17bf57,18.40746696,4.47839086,7.477494579,22.98498797,8.332533788,4.67183738,22.22873781,14.34055656,4.031274183,2.113508493,,18.40746696,4.47839086,4.47839086,4.47839086,4.47839086,,,,,,
b89c6eeb-fe44-4036-9b52-de59e84be7b3,6.024527269,6.418409933,9.052652564,10.17706946,8.481391781,11.78328053,9.674680801,5.149811014,7.026665521,6.447475305,,6.024527269,6.024527269,6.024527269,6.024527269,6.024527269,,,,,,
62cd50ea-fbfd-4fc5-8ab4-3d40da1c0a4c,8.547310001,9.116481215,7.968481682,11.49255895,10.57535999,5.739968127,7.491992851,4.501709865,4.589417262,8.448505859,,8.547310001,8.547310001,7.968481682,7.968481682,7.968481682,,,,,,
dbbd0558-fd48-417c-aa60-eb0b07b3b123,8.803661144,8.749066089,8.591325904,10.97034883,3.10392471,9.380356355,9.0178545,8.238988645,9.70750924,11.77138924,,8.803661144,8.749066089,8.591325904,8.591325904,3.10392471,,,,,,
e877a594-a88e-482e-a494-26397bc395a6,11.3515701,5.144523479,9.442683466,11.1035649,10.4465106,8.656913234,12.61833985,13.10081385,5.30207246,5.751962957,,11.3515701,5.144523479,5.144523479,5.144523479,5.144523479,,,,,,
338ac10e-a6c3-4b3d-b84f-e9f878943c25,8.016049754,13.4400154,18.70222637,11.12123342,9.16102613,10.89456398,13.05382234,21.70214733,15.85559278,7.668468476,,8.016049754,8.016049754,8.016049754,8.016049754,8.016049754,,,,,,
cb63e45b-a980-4717-a172-4eb4ea573154,11.29801492,9.101886548,6.580473881,4.606317402,8.374581456,2.091392837,8.560910208,11.61683121,5.911265658,6.925447582,,11.29801492,9.101886548,6.580473881,4.606317402,4.606317402,,,,,,
df0cd508-6751-4689-8991-ccb53a444d68,3.468463936,9.182521649,5.102300302,6.708783098,6.764760591,4.962443887,3.462571852,10.27140851,4.563397652,8.477052905,,3.468463936,3.468463936,3.468463936,3.468463936,3.468463936,,,,,,
ce44cbab-1b43-4b37-9105-c657fcf930b5,19.19888525,4.942881213,7.750272705,18.40538796,2.107013509,8.268331869,3.258848366,6.482702297,2.384013102,5.612039335,,19.19888525,4.942881213,4.942881213,4.942881213,2.107013509,,,,,,
ec49992a-b6d0-425a-9169-e4eacdd75d44,8.834107999,5.992399847,7.692298859,5.164035018,5.757979247,4.052722918,8.302570143,5.502930018,4.933774252,14.66704063,,8.834107999,5.992399847,5.992399847,5.164035018,5.164035018,,,,,,
4d33f52c-4cf1-45cb-ac88-4c7f0566887d,2.465428847,9.559153492,8.602004698,6.394278184,15.19090014,15.51715068,4.850622396,7.642265587,3.746060032,7.035422534,,2.465428847,2.465428847,2.465428847,2.465428847,2.465428847,,,,,,
65ee5fae-5771-4a52-bf1e-d876dc8c2068,6.603962799,12.12736448,5.668469578,5.136992863,11.17998661,6.87795222,7.235224307,2.881788576,8.462853942,7.748961933,,6.603962799,6.603962799,5.668469578,5.136992863,5.136992863,,,,,,
b2022867-4f8f-4c16-b75a-16aec8420ea6,7.96940034,8.802902994,5.431728269,13.86417279,14.58695118,8.267725963,13.11189752,3.801949195,6.857303096,14.44294584,,7.96940034,7.96940034,5.431728269,5.431728269,5.431728269,,,,,,
1aa6c0a2-c0f1-4d13-9c9c-bc6eedb423e2,5.548046311,16.05674795,2.84744131,6.654989981,8.617804606,14.38008603,8.209574429,5.411744192,2.867054197,5.231921649,,5.548046311,5.548046311,2.84744131,2.84744131,2.84744131,,,,,,
0f412601-76d5-4127-af2d-711c110abdd0,4.733310169,4.307173124,9.667417663,15.20523431,11.6936492,12.46126072,13.73927735,8.577867855,12.48934491,6.753394813,,4.733310169,4.307173124,4.307173124,4.307173124,4.307173124,,,,,,
4dcf4cce-f05f-4973-a9da-b18334743b09,4.476602356,3.324309823,11.65263636,9.276717125,13.17643385,8.887259093,10.78023538,12.96840382,6.994406549,5.422127493,,4.476602356,3.324309823,3.324309823,3.324309823,3.324309823,,,,,,
bf49ffbf-21df-4249-8c11-3c5f74b567dd,6.520499513,13.22488203,14.37010869,14.60182909,4.181436572,7.699450141,7.992616435,10.48190404,14.30630914,12.33415829,,6.520499513,6.520499513,6.520499513,6.520499513,4.181436572,,,,,,
de7dc6dc-896b-4050-b1d8-927c15ce40fd,6.465905489,11.06479774,12.49195907,4.704225045,5.387497738,3.357271603,7.493647234,8.412776247,7.574955016,11.71336577,,6.465905489,6.465905489,6.465905489,4.704225045,4.704225045,,,,,,
3302688f-82bb-47b0-a4f8-cc22bb321db7,8.787323226,4.123977028,9.970232989,2.728545607,9.32418704,10.79246534,11.37563322,3.249351657,7.394741145,5.569822839,,8.787323226,4.123977028,4.123977028,2.728545607,2.728545607,,,,,,
999d33a7-1f60-4af5-a14f-f88f9ba2183b,6.822989983,15.76920905,17.10732033,15.3022304,7.341249648,5.371213287,17.60458104,6.19558685,16.55060885,9.211122321,,6.822989983,6.822989983,6.822989983,6.822989983,6.822989983,,,,,,
4f370a36-0f3c-4247-834f-ec9dd48d4b6f,7.465452264,11.51201001,11.63125109,10.27056637,8.745093024,15.04269403,11.0302201,11.6145643,10.38240832,1.736102652,,7.465452264,7.465452264,7.465452264,7.465452264,7.465452264,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Total,371,371,371,371,371,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,<=1,0.269541779,0.269541779,0.808625337,0.808625337,0.808625337,,0.27,0.27,0.81,0.81,0.81
,,,,,,,,,,,<=2,1.078167116,2.69541779,3.504043127,4.043126685,4.851752022,,1.08,2.7,3.5,4.04,4.85
,,,,,,,,,,,<=4,11.05121294,16.17250674,22.64150943,29.11051213,35.04043127,,11.05,16.17,22.64,29.11,35.04
,,,,,,,,,,,<=6,31.53638814,49.59568733,59.56873315,64.95956873,70.35040431,,31.54,49.6,59.57,64.96,70.35
,,,,,,,,,,,<=8,49.32614555,71.69811321,83.01886792,86.52291105,89.48787062,,49.33,71.7,83.02,86.52,89.49
,,,,,,,,,,,<=10,71.42857143,87.60107817,93.80053908,96.49595687,97.57412399,,71.43,87.6,93.8,96.5,97.57
,,,,,,,,,,,<=12,82.21024259,93.5309973,97.30458221,98.65229111,99.19137466,,82.21,93.53,97.3,98.65,99.19
,,,,,,,,,,,<=15,89.7574124,96.49595687,98.38274933,98.92183288,99.46091644,,89.76,96.5,98.38,98.92,99.46
,,,,,,,,,,,<=20,96.76549865,99.46091644,100,100,100,,96.77,99.46,100,100,100
,,,,,,,,,,,<=25,100,100,100,100,100,,100,100,100,100,100
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Error Threshold,Ours,,,,,NiLOC,PF,CRF,,,,,,
,,,,,,,,,K=1,K=2,K=3,K=4,K=5,,,,,,,,,
,,,,,,,,<=1,0.27,0.27,0.81,0.81,0.81,69.9,19.7,26.3,,,,,,
,,,,,,,,<=2,1.08,2.7,3.5,4.04,4.85,78.1,30.9,36.2,,,,,,
,,,,,,,,<=4,11.05,16.17,22.64,29.11,35.04,83.4,46,43.7,,,,,,
,,,,,,,,<=6,31.54,49.6,59.57,64.96,70.35,87.2,58.6,52.1,,,,,,
,,,,,,,,<=8,49.33,71.7,83.02,86.52,89.49,,,,,,,,,
,,,,,,,,<=10,71.43,87.6,93.8,96.5,97.57,,,,,,,,,
,,,,,,,,<=12,82.21,93.53,97.3,98.65,99.19,,,,,,,,,
,,,,,,,,<=15,89.76,96.5,98.38,98.92,99.46,,,,,,,,,
,,,,,,,,<=20,96.77,99.46,100,100,100,,,,,,,,,
,,,,,,,,<=25,100,100,100,100,100,,,,,,,,,
,,,,,,,,Metric,Min of Normal and Flipped of Mean Dist. Between Start and End,,,,,Dist between of Pred. and Real Loc,,,,,,,,
